Manuscript,Taxa,Total_Field_Seasons,Device_Pairing_Abbreviation,Intermediate_Device_Pairing,Broad_Device_Pairings,Tracking_Group,Monitor_Group,Discipline,Sub_discipline,Single_or_Multiple_Pairing,Total_Devices,Water_Type,Min_C_Depth_m,Max_C_Depth_m,Min_length_Tag_cm,Max_length_Tag_cm,Min_Days_Tracked,Max_Days_Tracked,Min_Hours_Recorded,Max_Hours_Recorded,Notes,Depth_groups,Length_Groups,Tracking_Days,Recording_Hours
Christianen_2019,Reptilia,4,SA + Stationary,Satellite_Stationary,NoReceiver_Stationary,Satellite,Stationary,Behavioural Ecology,Co_existence,Single,2,Saltwater,1.7,4,67,83,69,107,2,4,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Medium Term (2-20hr)
Cimino_2018,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Methodological,Integrated approach,Single,2,Saltwater,20,40,19,26,Not Reported,149,5,10,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),Medium Term (2-20hr)
Cimino_2018,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Habitat and space use,Single,2,Saltwater,20,40,19,26,Not Reported,149,5,10,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),Medium Term (2-20hr)
Coleman_2011,Teleostei,3,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Species Management,Commercial species,Single,2,Saltwater,Not Reported,NA,54,126,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Coleman_2011,Teleostei,3,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Single,2,Saltwater,Not Reported,NA,54,126,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Coleman_2011,Teleostei,3,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Behavioural Ecology,Co_existence,Single,2,Saltwater,Not Reported,NA,54,126,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Coleman_2011,Teleostei,3,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Other Drivers of Movement and Behavior,Seasonal Differences,Single,2,Saltwater,Not Reported,NA,54,126,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Coleman_2011,Teleostei,3,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Conservation Measures,Marine protected areas and reserves,Single,2,Saltwater,Not Reported,NA,54,126,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Collins_1998,Teleostei,2,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,2500,4800,NA,Not Reported,0.03,0.152,Not Reported,NA,Add on to Priede papers,>61m,NA,Short Term (<3d),NA
Collins_1998,Teleostei,2,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Methodological,Feasibility,Single,2,Saltwater,2500,4800,NA,Not Reported,0.03,0.152,Not Reported,NA,,>61m,NA,Short Term (<3d),NA
Collins_1999,Teleostei,2,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Behavioural Ecology,Energetics,Multiple,3,Saltwater,4800,4800,NA,Not Reported,0.5,0.58,0.2,14,,>61m,NA,Short Term (<3d),Medium Term (2-20hr)
Cooke_2001,Teleostei,1,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Single,2,Freshwater,Not Reported,NA,32.4,40.1,11,11,Not Reported,NA,"Verfication - video confirmed that males would shake an increase activity for spawning behaviour, verifiying the movement data from the rafio tag, and also verified that spawning was occuring when tags also showed ctivity. - Females, however, required signi®cant muscular output to deposit eggs in the nest. This was not only evident in EMGi signals but also in the intense vibrations observed using underwater videography",NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Cooke_2001,Teleostei,1,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Methodological,Feasibility,Single,2,Freshwater,Not Reported,NA,32.4,40.1,11,11,Not Reported,NA,,NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Cooke_2001,Teleostei,1,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Behavioural Ecology,Energetics,Single,2,Freshwater,Not Reported,NA,32.4,40.1,11,11,Not Reported,NA,,NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Cooke_2006,Teleostei,1,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Behavioural Ecology,Energetics,Single,2,Freshwater,Not Reported,50,18.7,37.6,Not Reported,NA,0.167,0.167,,2m to 61m,Small (<28.5cm),NA,Short term (<2hr)
Cooke_2006,Teleostei,1,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Single,2,Freshwater,Not Reported,50,18.7,37.6,Not Reported,NA,0.167,0.167,,2m to 61m,Small (<28.5cm),NA,Short term (<2hr)
Cooke_2006,Teleostei,1,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Other Drivers of Movement and Behavior,Demographics,Single,2,Freshwater,Not Reported,50,18.7,37.6,Not Reported,NA,0.167,0.167,,2m to 61m,Small (<28.5cm),NA,Short term (<2hr)
Coughlin_2025,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Freshwater,Not Reported,6,4.96,30.1,21,21,Not Reported,1.3,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),Short term (<2hr)
Coughlin_2025,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Habitat and space use,Single,2,Freshwater,Not Reported,6,4.96,30.1,21,21,Not Reported,1.3,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),Short term (<2hr)
Crook_2023,Teleostei,3,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Conservation Measures,Pollution,Single,2,Freshwater,Not Reported,NA,19,55.5,0,578,Not Reported,1.1,,NA,Small (<28.5cm),Long Term (>170d),Short term (<2hr)
Crook_2023,Teleostei,3,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Habitat and space use,Single,2,Freshwater,Not Reported,NA,19,55.5,0,578,Not Reported,1.1,,NA,Small (<28.5cm),Long Term (>170d),Short term (<2hr)
Crook_2023,Teleostei,3,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Freshwater,Not Reported,NA,19,55.5,0,578,Not Reported,1.1,,NA,Small (<28.5cm),Long Term (>170d),Short term (<2hr)
Danylchuk_2011,Teleostei,3,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Single,2,Brackish,Not Reported,NA,44.7,60.5,1,549,Not Reported,NA,,NA,Medium (28.5-120cm),Long Term (>170d),NA
Danylchuk_2011,Teleostei,3,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Methodological,Integrated approach,Single,2,Brackish,Not Reported,NA,44.7,60.5,1,549,Not Reported,NA,,NA,Medium (28.5-120cm),Long Term (>170d),NA
Danylchuk_2011,Teleostei,3,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Other Drivers of Movement and Behavior,Seasonal Differences,Single,2,Brackish,Not Reported,NA,44.7,60.5,1,549,Not Reported,NA,,NA,Medium (28.5-120cm),Long Term (>170d),NA
Danylchuk_2011,Teleostei,3,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Behavioural Ecology,Habitat and space use,Single,2,Brackish,Not Reported,NA,44.7,60.5,1,549,Not Reported,NA,,NA,Medium (28.5-120cm),Long Term (>170d),NA
Davis_2003,Phocidae,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Attributing behaviours to movement,Single,2,Saltwater,Not Reported,578.2,229.4,248.6,4,5,6,12,,>61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Davis_2003,Phocidae,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,578.2,229.4,248.6,4,5,6,12,,>61m,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Díaz_2024,Reptilia,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Conservation Measures,Human_wildlife interactions,Single,2,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,3,Not Reported,72,"The addition of the camera allowed us to record subtle responses of individuals to anthropogenic noise in real time that might be undetectable from overall body movements (e.g., overall dynamic body acceleration, or changes in depth)",NA,NA,Short Term (<3d),Long Term (>20hr)
Díaz_2024,Reptilia,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Single,2,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,3,Not Reported,72,,NA,NA,Short Term (<3d),Long Term (>20hr)
Dietz_2007,Cetacea,2,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Multiple,3,Saltwater,Not Reported,113,349,448,0,0.5,0,NA,"verification - crtittercam identified orientation of narhale by identifying whether surface or seafloor was visibile, and its position in the water column, near seabed, near surface etc. so using surface and seabed to tell oritentation and position which confirmed the same orientation captured with the data logger. satellite not described in the results",>61m,Large (>120cm),Short Term (<3d),NA
Dodge_2018,Reptilia,1,DD + AB + Mobile,DataLogger_Animalborne_Mobile,NoReceiver_Animalborne_Mobile,Data Logger,Animal-borne_Mobile,Methodological,Tag and video accuracy and precision,Multiple,3,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,0.0125,0.3,2,"Testng the use of an AUV that follows the tagged individuals, and can get video ofit while also offloading data from the data logger",NA,NA,Short Term (<3d),Short term (<2hr)
Dodge_2018,Reptilia,1,DD + AB + Mobile,DataLogger_Animalborne_Mobile,NoReceiver_Animalborne_Mobile,Data Logger,Animal-borne_Mobile,Behavioural Ecology,Behavioural states and adaptations,Multiple,3,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,0.0125,0.3,2,,NA,NA,Short Term (<3d),Short term (<2hr)
Dodge_2018,Reptilia,1,DD + AB + Mobile,DataLogger_Animalborne_Mobile,NoReceiver_Animalborne_Mobile,Data Logger,Animal-borne_Mobile,Conservation Measures,Pollution,Multiple,3,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,0.0125,0.3,2,,NA,NA,Short Term (<3d),Short term (<2hr)
Dodge_2018,Reptilia,1,DD + AB + Mobile,DataLogger_Animalborne_Mobile,NoReceiver_Animalborne_Mobile,Data Logger,Animal-borne_Mobile,Conservation Measures,Human_wildlife interactions,Multiple,3,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,0.0125,0.3,2,,NA,NA,Short Term (<3d),Short term (<2hr)
Dujon_2019,Gastropoda,2,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Species Management,Commercial species,Single,2,Saltwater,0,3,17.6,21.2,4,9,Not Reported,NA,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),NA
Dujon_2019,Gastropoda,2,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Other Drivers of Movement and Behavior,Diel differences,Single,2,Saltwater,0,3,17.6,21.2,4,9,Not Reported,NA,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),NA
Dujon_2019,Gastropoda,2,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Other Drivers of Movement and Behavior,Environmental factors,Single,2,Saltwater,0,3,17.6,21.2,4,9,Not Reported,NA,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),NA
Dujon_2019,Gastropoda,2,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Behavioural Ecology,Habitat and space use,Single,2,Saltwater,0,3,17.6,21.2,4,9,Not Reported,NA,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),NA
Dwyer_2020,Chondrichthyes,Not Reported,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,NA,Not Reported,1,"Used existing data from online forums, was not clear exactly where they came from so most info is not reported.",NA,NA,NA,Short term (<2hr)
Dwyer_2020,Chondrichthyes,Not Reported,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Conservation Measures,Marine protected areas and reserves,Single,2,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,NA,Not Reported,1,,NA,NA,NA,Short term (<2hr)
Dwyer_2020,Chondrichthyes,Not Reported,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Species Management,Mortality Reduction,Single,2,Saltwater,Not Reported,NA,NA,Not Reported,Not Reported,NA,Not Reported,1,,NA,NA,NA,Short term (<2hr)
Erkinaro_2018,Teleostei,2,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Methodological,Integrated approach,Single,2,Freshwater,0.29,0.48,791,869,4,9,Not Reported,24,"Verification - testing the efficacy of different methods, and comparing the monitoring of PIT and video for salmon detections, both in the field and in the lab",Surface to 2m,Large (>120cm),Medium Term (3-170d),Long Term (>20hr)
Erkinaro_2018,Teleostei,2,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Methodological,Feasibility,Single,2,Freshwater,0.29,0.48,791,869,4,9,Not Reported,24,,Surface to 2m,Large (>120cm),Medium Term (3-170d),Long Term (>20hr)
Erkinaro_2018,Teleostei,2,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Methodological,Paired lab approach,Single,2,Freshwater,0.29,0.48,791,869,4,9,Not Reported,24,,Surface to 2m,Large (>120cm),Medium Term (3-170d),Long Term (>20hr)
Eskesen_2009,Cetacea,7,SA + Stationary,Satellite_Stationary,NoReceiver_Stationary,Satellite,Stationary,Methodological,Tagging procedure,Single,2,Saltwater,0,0,101,153,Not Reported,NA,Not Reported,NA,,Surface to 2m,Medium (28.5-120cm),NA,NA
Fannjiang_2019,Scyphozoa,1,DD + Mobile,DataLogger_Mobile,NoReceiver_Mobile,Data Logger,Mobile,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,5,9,20,28,0.025,0.273,0.073,0.45,Verification - where underwater video helped identify whether the jellyfishw ere being effected by the novel tag,2m to 61m,Small (<28.5cm),Short Term (<3d),Short term (<2hr)
Fannjiang_2019,Scyphozoa,1,DD + Mobile,DataLogger_Mobile,NoReceiver_Mobile,Data Logger,Mobile,Methodological,Feasibility,Single,2,Saltwater,5,9,20,28,0.025,0.273,0.073,0.45,,2m to 61m,Small (<28.5cm),Short Term (<3d),Short term (<2hr)
Ferguson_2016,Teleostei,2,AC + Mobile + Stationary,Acoustic_Mobile_Stationary,Receiver_Mobile_Stationary,Acoustic,Mobile + Stationary,Behavioural Ecology,Habitat and space use,Single,2,Saltwater,1,3,220,341,Not Reported,286,Not Reported,2,,2m to 61m,Large (>120cm),Long Term (>170d),Short term (<2hr)
Ferguson_2016,Teleostei,2,AC + Mobile + Stationary,Acoustic_Mobile_Stationary,Receiver_Mobile_Stationary,Acoustic,Mobile + Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,1,3,220,341,Not Reported,286,Not Reported,2,,2m to 61m,Large (>120cm),Long Term (>170d),Short term (<2hr)
Ferguson_2016,Teleostei,2,AC + Mobile + Stationary,Acoustic_Mobile_Stationary,Receiver_Mobile_Stationary,Acoustic,Mobile + Stationary,Conservation Measures,Marine protected areas and reserves,Single,2,Saltwater,1,3,220,341,Not Reported,286,Not Reported,2,,2m to 61m,Large (>120cm),Long Term (>170d),Short term (<2hr)
Ferguson_2016,Teleostei,2,AC + Mobile + Stationary,Acoustic_Mobile_Stationary,Receiver_Mobile_Stationary,Acoustic,Mobile + Stationary,Behavioural Ecology,Population structuring,Single,2,Saltwater,1,3,220,341,Not Reported,286,Not Reported,2,,2m to 61m,Large (>120cm),Long Term (>170d),Short term (<2hr)
Ferretti_2024,Chondrichthyes,3,DD + SA + B,DataLogger_Satellite_Baited,NoReceiver_Baited,Data Logger_Satellite,Baited,Conservation Measures,Human_wildlife interactions,Multiple,3,Saltwater,73,651,NA,Not Reported,Not Reported,NA,Not Reported,NA,,>61m,NA,NA,NA
Ferretti_2024,Chondrichthyes,3,DD + SA + B,DataLogger_Satellite_Baited,NoReceiver_Baited,Data Logger_Satellite,Baited,Behavioural Ecology,Behavioural states and adaptations,Multiple,3,Saltwater,73,651,NA,Not Reported,Not Reported,NA,Not Reported,NA,,>61m,NA,NA,NA
Ferretti_2024,Chondrichthyes,3,DD + SA + B,DataLogger_Satellite_Baited,NoReceiver_Baited,Data Logger_Satellite,Baited,Methodological,Integrated approach,Multiple,3,Saltwater,73,651,NA,Not Reported,Not Reported,NA,Not Reported,NA,,>61m,NA,NA,NA
Fetterplace_2016,Teleostei,1,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Behavioural Ecology,Habitat and space use,Single,2,Saltwater,Not Reported,NA,195,432,Not Reported,4,Not Reported,NA,,NA,Large (>120cm),Medium Term (3-170d),NA
Fetterplace_2016,Teleostei,1,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,NA,195,432,Not Reported,4,Not Reported,NA,,NA,Large (>120cm),Medium Term (3-170d),NA
Fetterplace_2016,Teleostei,1,AC + B,Acoustic_Baited,Receiver_Baited,Acoustic,Baited,Conservation Measures,Marine protected areas and reserves,Single,2,Saltwater,Not Reported,NA,195,432,Not Reported,4,Not Reported,NA,,NA,Large (>120cm),Medium Term (3-170d),NA
Fontes_2022,Chondrichthyes,Not Reported,DD + SA + AB,DD_Satellite_Animalborne,NoReceiver_Animalborne,DD + Satellite,Animal-borne,Methodological,Feasibility,Single,2,Saltwater,Not Reported,NA,250,850,Not Reported,NA,Not Reported,NA,,NA,Large (>120cm),NA,NA
Fontes_2022,Chondrichthyes,Not Reported,DD + SA + AB,DD_Satellite_Animalborne,NoReceiver_Animalborne,DD + Satellite,Animal-borne,Methodological,Tagging procedure,Single,2,Saltwater,Not Reported,NA,250,850,Not Reported,NA,Not Reported,NA,,NA,Large (>120cm),NA,NA
Foo_2016,Phocidae,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0,80,NA,Not Reported,3.82,7.35,2.49,4.41,,>61m,NA,Medium Term (3-170d),Medium Term (2-20hr)
Foo_2016,Phocidae,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,0,80,NA,Not Reported,3.82,7.35,2.49,4.41,,>61m,NA,Medium Term (3-170d),Medium Term (2-20hr)
Fore_2011,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Resource-Use Management,Aquaculture,Single,2,Freshwater,1,3,63,68,21,30,Not Reported,7,"cameras verified natural behaviour post tagging, among other things. ",2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Medium Term (2-20hr)
Fore_2011,Teleostei,1,AC + Stationary,Acoustic_Stationary,Receiver_Stationary,Acoustic,Stationary,Methodological,Paired lab approach,Single,2,Freshwater,1,3,63,68,21,30,Not Reported,7,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Medium Term (2-20hr)
Francke_2013,Reptilia,1,DD + PIT + Mobile,DataLogger_PIT_Mobile,Both_Mobile,Data Logger_PIT,Mobile,Methodological,Tag and video accuracy and precision,Single,2,Saltwater,0.5,26.8,NA,Not Reported,Not Reported,33,Not Reported,2,,2m to 61m,NA,Medium Term (3-170d),Short term (<2hr)
Francke_2013,Reptilia,1,DD + PIT + Mobile,DataLogger_PIT_Mobile,Both_Mobile,Data Logger_PIT,Mobile,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0.5,26.8,NA,Not Reported,Not Reported,33,Not Reported,2,,2m to 61m,NA,Medium Term (3-170d),Short term (<2hr)
Fuchs_2019,Teleostei,1,PIT + R + Stationary,PIT_Radio_Stationary,Receiver_Stationary,PIT_Radio,Stationary,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Multiple,3,Freshwater,0.5,1,55,79,1,10,24,38,,Surface to 2m,Medium (28.5-120cm),Medium Term (3-170d),Long Term (>20hr)
Fuchs_2019,Teleostei,1,PIT + R + Stationary,PIT_Radio_Stationary,Receiver_Stationary,PIT_Radio,Stationary,Methodological,Attributing behaviours to movement,Multiple,3,Freshwater,0.5,1,55,79,1,10,24,38,,Surface to 2m,Medium (28.5-120cm),Medium Term (3-170d),Long Term (>20hr)
Garner_2022,Teleostei,1,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Species Management,Stock assessments,Single,2,Saltwater,38,39,42.7,47.6,Not Reported,21,Not Reported,0.25,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Garner_2022,Teleostei,1,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Species Management,Techniques,Single,2,Saltwater,38,39,42.7,47.6,Not Reported,21,Not Reported,0.25,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
